timestamp,cpu_usage,memory_usage
2025-04-15 21:49:23,0.0,43.078125
2025-04-15 21:49:29,0.0,43.953125
2025-04-15 21:49:34,0.0,44.453125
2025-04-15 21:49:40,0.0,45.078125
2025-04-15 21:49:46,0.0,45.328125
2025-04-15 21:49:51,0.0,45.828125
2025-04-15 21:49:57,0.0,45.828125
2025-04-15 21:50:02,0.0,45.953125
2025-04-15 21:50:08,100.00000000000009,46.203125
2025-04-15 21:50:14,0.0,46.203125
2025-04-15 21:50:19,0.0,46.203125
2025-04-15 21:50:25,0.0,46.203125
2025-04-15 21:50:31,0.0,46.203125
2025-04-15 21:50:37,0.0,46.203125
2025-04-15 21:50:42,0.0,46.203125
2025-04-15 21:50:47,0.0,46.203125
2025-04-15 21:50:53,0.0,46.203125
2025-04-15 21:50:59,0.0,46.203125
2025-04-15 21:51:04,0.0,46.203125
2025-04-15 21:51:10,0.0,46.203125
2025-04-15 21:51:16,0.0,46.203125
2025-04-15 21:51:21,0.0,46.203125
2025-04-15 21:51:27,0.0,46.203125
2025-04-15 21:51:32,0.0,46.203125
2025-04-15 21:51:38,0.0,46.203125
2025-04-15 21:51:43,0.0,46.203125
2025-04-15 21:51:49,0.0,46.203125
2025-04-15 21:51:54,0.0,46.203125
2025-04-15 21:52:00,0.0,46.578125
2025-04-15 21:52:06,0.0,47.203125
2025-04-15 21:52:11,0.0,47.203125
2025-04-15 21:52:17,0.0,47.203125
2025-04-15 21:52:23,0.0,47.203125
2025-04-15 21:52:29,0.0,47.203125
2025-04-15 21:52:34,0.0,47.203125
2025-04-15 21:52:40,0.0,47.203125
2025-04-15 21:52:46,0.0,47.203125
2025-04-15 21:52:51,0.0,47.203125
2025-04-15 21:52:57,0.0,47.203125
2025-04-15 21:53:02,0.0,47.203125
2025-04-15 21:53:07,0.0,47.203125
2025-04-15 21:53:13,0.0,47.203125
2025-04-15 21:53:18,0.0,47.203125
2025-04-15 21:53:24,0.0,47.203125
2025-04-15 21:53:30,0.0,47.203125
2025-04-15 21:53:36,0.0,47.203125
2025-04-15 21:53:42,0.0,47.203125
2025-04-15 21:53:48,99.99999999999787,47.203125
2025-04-15 21:53:54,0.0,47.203125
2025-04-15 21:54:02,0.0,47.203125
2025-04-15 21:54:08,0.0,47.203125
2025-04-15 21:54:14,0.0,47.453125
2025-04-15 21:54:20,0.0,47.703125
2025-04-15 21:54:25,0.0,47.703125
2025-04-15 21:54:30,0.0,48.453125
2025-04-15 21:54:36,0.0,49.328125
2025-04-15 21:54:42,0.0,49.578125
2025-04-15 21:54:51,0.0,49.578125
2025-04-15 21:54:57,0.0,50.203125
2025-04-15 21:55:06,0.0,50.203125
2025-04-15 21:55:13,0.0,50.203125
2025-04-15 21:55:22,0.0,50.203125
2025-04-15 21:55:30,0.0,50.203125
2025-04-15 21:55:41,0.0,50.203125
2025-04-15 21:56:26,0.0,50.203125
2025-04-15 22:01:57,0.0,50.203125
2025-04-15 22:02:27,0.0,50.203125
2025-04-15 22:02:57,0.0,50.203125
2025-04-15 22:03:27,0.0,50.453125
2025-04-15 22:03:57,0.0,50.453125
2025-04-15 22:04:57,0.0,50.453125
2025-04-15 22:05:27,0.0,50.453125
2025-04-15 22:12:27,0.0,50.453125
2025-04-15 22:12:57,0.0,50.453125
2025-04-15 22:13:27,0.0,50.453125
2025-04-15 22:13:57,0.0,50.453125
2025-04-15 22:22:28,0.0,50.453125
2025-04-15 22:23:28,0.0,50.453125
2025-04-15 22:23:58,0.0,50.453125
2025-04-15 22:24:28,0.0,50.453125
2025-04-15 22:24:58,0.0,50.453125
2025-04-15 22:25:28,0.0,50.453125
