timestamp,cpu_usage,memory_usage
2025-04-15 21:49:23,0.0,42.921875
2025-04-15 21:49:29,0.0,43.921875
2025-04-15 21:49:35,0.0,44.421875
2025-04-15 21:49:40,0.0,44.921875
2025-04-15 21:49:46,0.0,45.296875
2025-04-15 21:49:52,0.0,45.671875
2025-04-15 21:49:57,0.0,45.671875
2025-04-15 21:50:03,0.0,45.796875
2025-04-15 21:50:08,0.0,46.296875
2025-04-15 21:50:14,0.0,46.296875
2025-04-15 21:50:20,0.0,46.296875
2025-04-15 21:50:25,0.0,46.296875
2025-04-15 21:50:31,0.0,46.296875
2025-04-15 21:50:37,0.0,46.296875
2025-04-15 21:50:43,0.0,46.296875
2025-04-15 21:50:49,0.0,46.296875
2025-04-15 21:50:55,0.0,46.296875
2025-04-15 21:51:00,0.0,46.671875
2025-04-15 21:51:06,0.0,46.671875
2025-04-15 21:51:11,0.0,46.671875
2025-04-15 21:51:17,0.0,46.671875
2025-04-15 21:51:22,0.0,46.671875
2025-04-15 21:51:28,0.0,46.671875
2025-04-15 21:51:34,0.0,46.921875
2025-04-15 21:51:39,0.0,46.921875
2025-04-15 21:51:44,0.0,46.921875
2025-04-15 21:51:50,0.0,46.921875
2025-04-15 21:51:56,0.0,46.921875
2025-04-15 21:52:01,0.0,46.921875
2025-04-15 21:52:07,0.0,47.046875
2025-04-15 21:52:12,0.0,47.046875
2025-04-15 21:52:18,0.0,47.046875
2025-04-15 21:52:23,0.0,47.171875
2025-04-15 21:52:29,0.0,47.171875
2025-04-15 21:52:34,0.0,47.171875
2025-04-15 21:52:40,0.0,47.296875
2025-04-15 21:52:46,0.0,47.296875
2025-04-15 21:52:51,0.0,47.296875
2025-04-15 21:52:56,0.0,47.296875
2025-04-15 21:53:02,0.0,47.296875
2025-04-15 21:53:07,0.0,47.296875
2025-04-15 21:53:13,0.0,47.296875
2025-04-15 21:53:18,0.0,47.296875
2025-04-15 21:53:24,0.0,47.296875
2025-04-15 21:53:31,0.0,47.296875
2025-04-15 21:53:36,0.0,48.546875
2025-04-15 21:53:42,0.0,49.171875
2025-04-15 21:53:47,0.0,49.171875
2025-04-15 21:53:53,0.0,49.171875
2025-04-15 21:54:02,0.0,49.171875
2025-04-15 21:54:08,0.0,49.171875
2025-04-15 21:54:13,0.0,49.171875
2025-04-15 21:54:18,0.0,49.171875
2025-04-15 21:54:25,0.0,49.171875
2025-04-15 21:54:30,0.0,49.171875
2025-04-15 21:54:36,100.00000000001563,49.546875
2025-04-15 21:54:42,0.0,49.546875
2025-04-15 21:54:48,0.0,50.171875
2025-04-15 21:54:55,0.0,50.171875
2025-04-15 21:55:03,0.0,50.171875
2025-04-15 21:55:11,0.0,50.171875
2025-04-15 21:55:20,0.0,50.171875
2025-04-15 21:55:26,0.0,50.171875
2025-04-15 21:55:37,0.0,50.171875
2025-04-15 21:55:44,0.0,50.171875
2025-04-15 21:57:27,0.0,50.171875
2025-04-15 21:57:57,0.0,50.171875
2025-04-15 21:58:27,0.0,50.171875
2025-04-15 21:58:56,0.0,50.171875
2025-04-15 21:59:26,0.0,50.171875
2025-04-15 21:59:57,0.0,50.171875
2025-04-15 22:04:27,0.0,50.171875
2025-04-15 22:10:27,0.0,50.171875
2025-04-15 22:10:57,0.0,50.171875
2025-04-15 22:11:27,0.0,50.171875
2025-04-15 22:11:57,0.0,50.171875
2025-04-15 22:20:28,0.0,50.171875
2025-04-15 22:20:58,0.0,50.171875
2025-04-15 22:21:28,0.0,50.171875
2025-04-15 22:21:58,0.0,50.171875
